Winner,Clay
Thiem D.,23
Ramos-Vinolas A.,22
Pella G.,21
Nadal R.,21
Garin C.,19
Cuevas P.,18
Djere L.,18
Londero J.I.,18
Ruud C.,17
Djokovic N.,16
Tsitsipas S.,16
Zverev A.,16
Fognini F.,15
Paire B.,15
Munar J.,14
Carballes Baena R.,13
Schwartzman D.,13
Jarry N.,12
Lajovic D.,12
Delbonis F.,12
Berrettini M.,12
Auger-Aliassime F.,12
Sonego L.,11
Struff J.L.,11
Chardy J.,10
Basilashvili N.,10
Sousa J.,10
Nishikori K.,10
Andujar P.,9
Federer R.,9
Fritz T.,9
Kohlschreiber P.,9
Krajinovic F.,9
Cecchinato M.,9
Bedene A.,9
Mayer L.,9
Dellien H.,9
Herbert P.H.,8
Bautista Agut R.,8
Coric B.,8
Verdasco F.,8
Wawrinka S.,8
Medvedev D.,8
Khachanov K.,7
Albot R.,7
Daniel T.,7
Monfils G.,6
Tsonga J.W.,6
Fucsovics M.,6
Goffin D.,6
Balazs A.,6
Gasquet R.,5
Klizan M.,5
Simon G.,5
Cilic M.,5
Carreno Busta P.,5
Rublev A.,5
Dimitrov G.,5
Caruso S.,5
Del Potro J.M.,5
Norrie C.,4
Vesely J.,4
Ferrer D.,4
Jaziri M.,4
Stebe C.M.,4
Tiafoe F.,4
Thompson J.,4
Millman J.,4
Moutet C.,3
Sinner J.,3
Querrey S.,3
Galan D.E.,3
Tipsarevic J.,3
Travaglia S.,3
Davidovich Fokina A.,3
Dzumhur D.,3
Laaksonen H.,3
Opelka R.,2
Monteiro T.,2
Molleker R.,2
Kudla D.,2
Nishioka Y.,2
Mcdonald M.,2
Cachin P.,2
Novak D.,2
Johnson S.,2
Mahut N.,2
Mannarino A.,2
Haase R.,2
Shapovalov D.,2
Ymer M.,2
Fabbiano T.,2
Bagnis F.,2
Domingues J.,2
Granollers M.,2
Trungelliti M.,2
Edmund K.,2
Andreozzi G.,2
Hoang A.,2
Pouille L.,2
Hurkacz H.,2
Maden Y.,1
Ymer E.,1
Marterer M.,1
Bachinger M.,1
Otte O.,1
Tomic B.,1
Bublik A.,1
Menendez-Maceiras A.,1
Popyrin A.,1
Barrere G.,1
Benchetrit E.,1
Moroni G.,1
Seyboth Wild T.,1
Serdarusic N.,1
Ofner S.,1
Lorenzi P.,1
Diez S.,1
Harrison R.,1
Kovalik J.,1
Gulbis E.,1
Gojowczyk P.,1
Humbert U.,1
Giraldo S.,1
Giannessi A.,1
Istomin D.,1
Karlovic I.,1
Kecmanovic M.,1
Garcia-Lopez G.,1
Harris L.,1
De Minaur A.,1
Kyrgios N.,1
Lamasine T.,1
Kukushkin M.,1
Kuhn N.,1
Wu D.,0
Zhang Zh.,0
Statham J.,0
Stakhovsky S.,0
Giron M.,0
Gerasimov E.,0
Zverev A. ,0
Soeda G.,0
Smyczek T.,0
Gombos N.,0
Griekspoor T.,0
Gunneswaran P.,0
Sugita Y.,0
Thiem D. ,0
Djokovic N. ,0
Avidzba A.,0
Copil M.,0
Donaldson J.,0
Fratangelo B.,0
Seppi A.,0
Federer R. ,0
Troicki V.,0
Evans D.,0
Baghdatis M.,0
Tsitsipas S. ,0
Eubanks C.,0
Uchiyama Y.,0
Ebden M.,0
Donskoy E.,0
Darcis S.,0
Lopez F.,0
Berankis R.,0
Kokkinakis T.,0
Brooksby J.,0
Murray A.,0
Brown D.,0
King K.,0
Klahn B.,0
Koepfer D.,0
Anderson K.,0
Mmoh M.,0
Schnur B.,0
Milojevic N.,0
Celikbilek A.,0
Krawietz K.,0
Kwon S.W.,0
Majchrzak K.,0
Lacko L.,0
Mager G.,0
Nadal R. ,0
Brands D.,0
Chung H.,0
Jung J.,0
Sandgren T.,0
Berdych T.,0
Lee D.H.,0
Rosol L.,0
Raonic M.,0
Berrettini M. ,0
Ramanathan R.,0
Clarke J.,0
Pospisil V.,0
Isner J.,0
Polmans M.,0
Bolelli S.,0
Paul T.,0
Bolt A.,0
Ivashka I.,0
Zverev M.,0
