Winner,Hard
Medvedev D.,38
Sinner J.,37
Zverev A.,33
Fritz T.,30
Rublev A.,30
Norrie C.,30
Hurkacz H.,30
Tsitsipas S.,28
Auger-Aliassime F.,24
Tiafoe F.,24
Ruud C.,23
Karatsev A.,23
Harris L.,23
Bublik A.,22
Djokovic N.,21
Basilashvili N.,21
Schwartzman D.,21
Ruusuvuori E.,20
Khachanov K.,20
Dimitrov G.,20
Ivashka I.,19
Isner J.,18
Paul T.,18
Fucsovics M.,18
Bautista Agut R.,18
Alcaraz C.,18
Cilic M.,17
Popyrin A.,17
Duckworth J.,17
Sonego L.,16
Monfils G.,16
Korda S.,16
Giron M.,16
Mcdonald M.,16
Shapovalov D.,15
Carreno Busta P.,15
Nakashima B.,15
Opelka R.,15
Nishikori K.,14
Berrettini M.,14
Millman J.,13
Van De Zandschulp B.,13
Evans D.,13
Chardy J.,12
Gerasimov E.,12
Murray A.,12
De Minaur A.,12
Struff J.L.,12
Brooksby J.,11
Musetti L.,11
Lajovic D.,11
Kwon S.W.,11
Davidovich Fokina A.,11
Berankis R.,10
Gojowczyk P.,10
Thompson J.,10
Ymer M.,10
Goffin D.,9
Mannarino A.,9
Djere L.,9
Koepfer D.,9
Krajinovic F.,8
Monteiro T.,8
Fognini F.,8
Bedene A.,8
Kecmanovic M.,7
Mager G.,7
Rinderknech A.,7
Humbert U.,7
Johnson S.,7
Herbert P.H.,7
Martinez P.,7
Travaglia S.,7
Ramos-Vinolas A.,7
Paire B.,7
Kudla D.,6
Moutet C.,6
Ebden M.,6
Raonic M.,6
Coric B.,6
Munar J.,5
Kyrgios N.,5
Vesely J.,5
Simon G.,5
Escobedo E.,5
Anderson K.,5
Bolt A.,5
Pospisil V.,5
Gaston H.,5
Nadal R.,5
Albot R.,5
Cressy M.,4
Sock J.,4
Sandgren T.,4
Caruso S.,4
O Connell C.,4
Andujar P.,4
Pella G.,4
Gasquet R.,4
Galan D.E.,4
Thiem D.,4
Hanfmann Y.,4
Wawrinka S.,3
Marchenko I.,3
Griekspoor T.,3
Otte O.,3
Uchiyama Y.,3
Lopez F.,3
Seppi A.,3
Coria F.,3
Laaksonen H.,3
Harrison C.,3
Vilella Martinez M.,3
Pouille L.,3
Fratangelo B.,3
Taberner C.,3
Nishioka Y.,3
Bagnis F.,3
Cuevas P.,3
Novak D.,3
Carballes Baena R.,3
Quiroz R.,2
Rune H.,2
Molcan A.,2
Purcell M.,2
Garin C.,2
Ymer E.,2
Celikbilek A.,2
Cecchinato M.,2
Majchrzak K.,2
Gombos N.,2
Gomez E.,2
Vukic A.,2
Querrey S.,2
Daniel T.,2
Jaziri M.,2
Andreev A.,2
Kohlschreiber P.,2
Kokkinakis T.,2
Zapata Miralles B.,2
Kovalik J.,2
Kukushkin M.,2
Kuzmanov D.,2
Trungelliti M.,1
Vavassori A.,1
Tsonga J.W.,1
Watanuki Y.,1
Safiullin R.,1
Torpegaard M.,1
Tomic B.,1
Tabilo A.,1
Sweeny D.,1
Svajda Z.,1
Sugita Y.,1
Stakhovsky S.,1
Sousa P.,1
Sousa J.,1
Skatov T.,1
Stebe C.M.,1
Kuhn N.,1
Donskoy E.,1
Lamasine T.,1
Ofner S.,1
Harris A.,1
Federer R.,1
Eubanks C.,1
Karlovic I.,1
Broady L.,1
Bourchier H.,1
Kubler J.,1
Delbonis F.,1
Grenier H.,1
Bonzi B.,1
Lu Y.,1
Machac T.,1
Marcora R.,1
Martin A.,1
Dzumhur D.,1
Mmoh M.,1
Barrere G.,1
Muller A.,1
Altmaier D.,1
Haase R.,1
Couacaud E.,0
Troicki V.,0
Cobolli F.,0
Polmans M.,0
Cerundolo J.M.,0
Cerundolo F.,0
Varillas J. P.,0
Cazaux A.,0
Dellien H.,0
Borges N.,0
Bergs Z.,0
Baez S.,0
Verdasco F.,0
Giannessi A.,0
Draper J.,0
Erler A.,0
Nagal S.,0
Rodionov J.,0
Moraing M.,0
Milojevic N.,0
Seyboth Wild T.,0
Lacko L.,0
Krstin P.,0
Kopriva V.,0
Klein L.,0
Jung J.,0
Jarry N.,0
Hoang A.,0
Stricker D.,0
Gaio F.,0
Etcheverry T.,0
Ajdukovic D.,0
